elapsed_us,rss_bytes,vsize_bytes,minor_faults,major_faults,read_bytes,available_bytes,thread_count,process_cpu_pct,system_user_ticks,system_system_ticks,system_idle_ticks,system_iowait_ticks,thermal_json,frequency_json
54471055,7819595776,10027216896,1213151,26952,3420618752,3127132160,1,41.965649890167924,2578697,416410,10451325,27854,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
54587385,7835848704,10027216896,1215164,27013,3428614144,3118788608,1,34.385015656615145,2578698,416415,10451399,27866,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
54703437,7830212608,10027216896,1217177,27074,3436609536,3110506496,1,43.08422825307207,2578699,416427,10451468,27878,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
54822662,7819202560,10027216896,1219223,27136,3444736000,3102912512,1,41.93718386912056,2578700,416441,10451536,27889,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
54938921,7835062272,10027216896,1221236,27197,3452731392,3094642688,1,43.00748707880908,2578702,416445,10451610,27901,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55055133,7830081536,10027216896,1223249,27258,3460857856,3086004224,1,43.024741558337034,2578704,416456,10451679,27913,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55174272,7819857920,10027216896,1225394,27323,3469246464,3078430720,1,41.967866195295905,2578706,416468,10451747,27924,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55290664,7836110848,10027216896,1227440,27385,3477372928,3070152704,1,34.36658918003165,2578708,416472,10451822,27936,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55406842,7830343680,10027216896,1229453,27446,3485368320,3061424128,1,43.037409596908525,2578710,416483,10451890,27948,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55526339,7801507840,10027216896,1231532,27509,3493625856,3052965888,1,41.84218101732552,2578712,416500,10451953,27960,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55643571,7815270400,10027216896,1233479,27570,3501490176,3046383616,1,42.650358807232564,2578714,416505,10452018,27981,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55759645,7830999040,10027216896,1235459,27630,3509485568,3038507008,1,25.845683915952627,2578716,416509,10452081,28004,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55875960,7839780864,10027216896,1237472,27691,3517612032,3029909504,1,42.98648907996594,2578717,416516,10452142,28028,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
55995449,7816056832,10027216896,1239551,27754,3525738496,3022221312,1,50.21406633082327,2578719,416532,10452195,28051,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56111890,7832047616,10027216896,1241564,27815,3533733888,3014176768,1,34.352004231617286,2578722,416535,10452258,28074,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56228099,7840174080,10027216896,1243577,27876,3541729280,3004932096,1,34.42100289051233,2578724,416543,10452319,28098,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56347784,7818022912,10027216896,1245689,27940,3550117888,2997030912,1,50.131521299417045,2578726,416558,10452372,28121,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56464346,7834013696,10027216896,1247735,28002,3558113280,2988945408,1,34.31656585889474,2578728,416562,10452436,28144,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56580522,7835455488,10027216896,1249774,28063,3565977600,2980909056,1,43.038089371880695,2578730,416571,10452495,28167,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56703875,7818809344,10027216896,1251738,28127,3573768192,2972590080,1,40.53393241404537,2578732,416590,10452569,28172,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56820232,7834800128,10027216896,1253812,28188,3581632512,2964602880,1,34.37685242892143,2578734,416594,10452655,28172,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
56936499,7832571904,10027216896,1255886,28249,3589758976,2956308480,1,34.40362228170207,2578736,416601,10452737,28172,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57055551,7820906496,10027216896,1257960,28311,3597754368,2948009984,1,41.99854935330592,2578739,416614,10452817,28172,"{""thermal_zone0"": 42000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57171923,7836766208,10027216896,1260034,28371,3605749760,2939875328,1,34.372544242835154,2578740,416618,10452904,28172,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57288208,7829426176,10027216896,1262108,28432,3613745152,2932404224,1,42.9978559205141,2578742,416629,10452984,28172,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57407331,7823265792,10027216896,1264232,28495,3621871616,2924179456,1,41.973473872612225,2578743,416642,10453066,28172,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57523604,7839256576,10027216896,1266290,28555,3629867008,2916220928,1,43.002200706424674,2578744,416645,10453152,28172,"{""thermal_zone0"": 41000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57639728,7825231872,10027216896,1268364,28616,3637862400,2907230208,1,43.05734573646679,2578746,416660,10453221,28181,"{""thermal_zone0"": 43000, ""thermal_zone1"": 45000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57759070,7825887232,10027216896,1270472,28678,3646119936,2899869696,1,33.51723092771313,2578747,416668,10453293,28192,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57875292,7841615872,10027216896,1272546,28739,3653984256,2891993088,1,43.02088563328624,2578748,416671,10453368,28204,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
57991334,7820513280,10027216896,1274586,28799,3661979648,2883653632,1,34.470389991012105,2578750,416686,10453432,28215,"{""thermal_zone0"": 44000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58111006,7828770816,10027216896,1276728,28862,3669975040,2875424768,1,41.78099513723532,2578752,416692,10453506,28227,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58227299,7843188736,10027216896,1278632,28920,3677708288,2867867648,1,25.796726080740296,2578754,416698,10453581,28239,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58347725,7814877184,10027216896,1280740,28982,3685834752,2860007424,1,49.82343984582768,2578756,416717,10453657,28239,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58464037,7831130112,10027216896,1282841,29044,3693830144,2851905536,1,34.390115207917646,2578757,416719,10453744,28239,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58580280,7837421568,10027216896,1284888,29104,3701825536,2843209728,1,43.013391212840766,2578759,416727,10453822,28245,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58699583,7818547200,10027216896,1286996,29166,3709952000,2835931136,1,41.91002947658104,2578761,416740,10453889,28257,"{""thermal_zone0"": 42000, ""thermal_zone1"": 42000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58815788,7834537984,10027216896,1289036,29226,3717816320,2827972608,1,34.4221136814572,2578762,416744,10453964,28268,"{""thermal_zone0"": 41000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
58932133,7829819392,10027216896,1291110,29287,3725811712,2820059136,1,34.38048409010867,2578764,416756,10454032,28280,"{""thermal_zone0"": 42000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59051538,7822479360,10027216896,1293218,29349,3733938176,2811760640,1,41.87411241537619,2578766,416767,10454102,28292,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59167571,7838470144,10027216896,1295258,29409,3741802496,2803740672,1,34.47308832505089,2578767,416771,10454187,28294,"{""thermal_zone0"": 41000, ""thermal_zone1"": 41000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59283673,7837028352,10027216896,1297357,29470,3749666816,2795057152,1,43.06548864639976,2578768,416780,10454268,28294,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59400086,7838593024,10098311168,1298749,29533,3755360256,2787622912,1,25.770209277292523,2578771,416792,10454342,28299,"{""thermal_zone0"": 42000, ""thermal_zone1"": 43000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59518617,7854714880,10098311168,1314401,29533,3755360256,2730340352,1,101.24005740378747,2578774,416815,10454411,28299,"{""thermal_zone0"": 44000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59636707,7815655424,10197364736,1316359,29536,3755470848,2723274752,1,101.61698019739099,2578784,416829,10454479,28299,"{""thermal_zone0"": 43000, ""thermal_zone1"": 44000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59756562,7777775616,10259349504,1317528,29571,3756216320,2719260672,8,358.76782209401216,2578836,416841,10454520,28303,"{""thermal_zone0"": 45000, ""thermal_zone1"": 47000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
59912590,7778168832,10259349504,1317898,29571,3756216320,2719277056,8,685.7711748738159,2578946,416842,10454531,28303,"{""thermal_zone0"": 49000, ""thermal_zone1"": 51000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60052559,7778168832,10259349504,1318764,29571,3756216320,2719277056,8,664.4336694260312,2579035,416842,10454548,28303,"{""thermal_zone0"": 52000, ""thermal_zone1"": 53000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60216548,7778168832,10259349504,1319111,29571,3756216320,2719277056,8,701.2667963916737,2579148,416842,10454558,28303,"{""thermal_zone0"": 54000, ""thermal_zone1"": 54000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60352555,7778168832,10259349504,1320316,29571,3756216320,2719182848,8,683.7909186183958,2579237,416844,10454574,28303,"{""thermal_zone0"": 53000, ""thermal_zone1"": 54000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60508538,7778168832,10259349504,1320415,29571,3756216320,2719182848,8,692.3799394913785,2579368,416846,10454587,28303,"{""thermal_zone0"": 54000, ""thermal_zone1"": 55000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60677847,7778955264,10259349504,1321698,29571,3756216320,2718150656,8,691.0445038448712,2579484,416849,10454595,28303,"{""thermal_zone0"": 55000, ""thermal_zone1"": 56000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60835700,7779610624,10259349504,1322876,29571,3756216320,2717892608,8,741.1993505066478,2579592,416849,10454608,28303,"{""thermal_zone0"": 55000, ""thermal_zone1"": 56000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
60991592,7779610624,10259349504,1323360,29571,3756216320,2717892608,8,667.1266718891994,2579698,416850,10454623,28303,"{""thermal_zone0"": 54000, ""thermal_zone1"": 58000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
61153063,7779610624,10259349504,1323458,29571,3756216320,2717892608,8,706.0091679254015,2579814,416852,10454631,28303,"{""thermal_zone0"": 57000, ""thermal_zone1"": 58000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
61296562,7779610624,10259349504,1323482,29571,3756216320,2717892608,8,717.7727108599325,2579910,416852,10454644,28303,"{""thermal_zone0"": 55000, ""thermal_zone1"": 55000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
61460548,7779610624,10259349504,1323552,29571,3756216320,2717892608,8,695.1831315740121,2580020,416854,10454658,28303,"{""thermal_zone0"": 56000, ""thermal_zone1"": 58000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
61618393,7779610624,10259349504,1323666,29571,3756216320,2717892608,8,690.5513162145662,2580124,416856,10454673,28303,"{""thermal_zone0"": 56000, ""thermal_zone1"": 58000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
61762857,7779610624,10259349504,1323666,29571,3756216320,2716319744,8,512.2377970662535,2580205,416863,10454697,28304,"{""thermal_zone0"": 55000, ""thermal_zone1"": 55000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
61892555,7779610624,10259349504,1323666,29571,3756216320,2716319744,8,670.7872122791252,2580293,416864,10454712,28304,"{""thermal_zone0"": 55000, ""thermal_zone1"": 58000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62048544,7779610624,10259349504,1323946,29571,3756216320,2716319744,8,679.5357619381596,2580404,416864,10454721,28304,"{""thermal_zone0"": 57000, ""thermal_zone1"": 59000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62192564,7779610624,10259349504,1324002,29571,3756216320,2716319744,8,749.8965142810292,2580508,416866,10454731,28304,"{""thermal_zone0"": 55000, ""thermal_zone1"": 59000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62343750,7779610624,10259349504,1324138,29571,3756216320,2716319744,8,681.2791565155521,2580612,416868,10454745,28304,"{""thermal_zone0"": 56000, ""thermal_zone1"": 58000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62498572,7779610624,10259349504,1324138,29571,3756216320,2716516352,8,684.6574226805069,2580716,416868,10454761,28304,"{""thermal_zone0"": 57000, ""thermal_zone1"": 59000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62655031,7779610624,10259349504,1324758,29571,3756216320,2716516352,8,671.1028482371854,2580821,416869,10454775,28304,"{""thermal_zone0"": 55000, ""thermal_zone1"": 59000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62810987,7779610624,10259349504,1325230,29571,3756216320,2716516352,8,692.505908806667,2580934,416869,10454783,28304,"{""thermal_zone0"": 58000, ""thermal_zone1"": 60000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
62956577,7779610624,10259349504,1325230,29571,3756216320,2716516352,8,762.4114714930162,2581034,416870,10454793,28304,"{""thermal_zone0"": 58000, ""thermal_zone1"": 59000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
63116549,7779610624,10259349504,1325230,29571,3756216320,2716516352,8,687.6227535544361,2581142,416871,10454807,28304,"{""thermal_zone0"": 57000, ""thermal_zone1"": 61000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
63272344,7779610624,10259349504,1325230,29571,3756216320,2716516352,8,673.9601565025345,2581247,416871,10454823,28304,"{""thermal_zone0"": 59000, ""thermal_zone1"": 59000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
63434856,7779610624,10259349504,1325230,29571,3756216320,2716516352,8,683.0281821858423,2581355,416872,10454837,28304,"{""thermal_zone0"": 58000, ""thermal_zone1"": 60000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
63590485,7779610624,10259349504,1325230,29571,3756216320,2716516352,8,681.1058056038828,2581464,416874,10454848,28304,"{""thermal_zone0"": 59000, ""thermal_zone1"": 61000}","{""cpu0"": 1600000, ""cpu1"": 1600000, ""cpu2"": 1600000, ""cpu3"": 1600000, ""cpu4"": 1600000, ""cpu5"": 1600000, ""cpu6"": 1600000, ""cpu7"": 1600000}"
